Subject	Factor	Condition	Trial	Score
8	2	2	2	7.0559
8	2	2	3	4.5903
8	2	2	4	6.2320
8	2	2	5	6.6499
8	2	2	6	5.0015
8	2	2	7	5.7970
8	2	2	8	7.5342
8	2	2	9	7.2146
8	2	2	10	5.2136
8	2	2	11	6.0530
8	2	2	12	5.8079
8	2	2	13	7.1940
8	2	2	14	6.9195
8	2	2	15	6.8206
8	2	2	16	7.0523
8	2	2	17	7.6381
8	2	2	18	7.5642
8	2	2	19	7.0852
8	2	2	20	8.0262
8	2	2	21	5.8916
8	2	2	22	6.4959
8	2	2	23	7.6003
8	2	2	24	5.4682
8	2	2	25	5.6479
8	2	2	26	5.5466
8	2	2	27	5.6130
8	2	2	28	6.1862
8	2	2	29	4.9844
8	2	2	30	5.1065
8	2	2	31	7.8150
8	2	2	32	6.4944
8	2	2	33	6.3731
8	2	2	34	7.6931
8	2	2	35	5.7475
8	2	2	36	4.3076
8	2	2	37	4.2633
8	2	2	38	5.1949
8	2	2	39	8.0734
